"Medical Research",21.8366,82.1472,0,0,293.15,5000
"The Quartermasters",21.8366,82.1472,0,0,293.15,2500
"Engineering",18.1531,68.2886,2.39325e-007,0,293.15,20000
"Medbay",21.8366,82.1472,0,0,293.15,22500
"The supply shuttle",0.01,0.01,0,0,293.15,80000
"Medbay",21.8366,82.1472,0,0,293.15,2500
"The supply shuttle",21.8366,82.1472,0,0,293.15,35000
"The supply shuttle",21.8366,82.1472,0,0,293.15,35000
"The Dormitories",21.8366,82.1472,0,0,293.15,82500
"The Dormitories",21.8366,82.1472,0,0,293.15,17500
"The Dormitories",21.8366,82.1472,0,0,293.15,2500
"The Dormitories",21.8366,82.1472,0,0,293.15,17500
