"The Security Lobby",21.8366,82.1472,0,0,293.15,50000
"Engineering",17.5164,65.8929,0,0,293.15,67500
"Street",21.8366,82.1472,0,0,293.15,2500
"The Quartermasters",21.8366,82.1472,0,0,293.15,2500
"The Central Primary Hallway",21.8366,82.1472,0,0,293.15,52500
"Street",21.8366,82.1472,0,0,293.15,2500
"The supply shuttle",21.8366,82.1472,0,0,293.15,35000
"The Dormitories",21.8366,82.1472,0,0,293.15,15000
"Sewers",21.8366,82.1472,0,0,293.15,95000
"The Quartermasters",21.8366,82.1472,0,0,293.15,20000
"Street",21.8366,82.1472,0,0,293.15,2500
"The Theatre",21.8366,82.1472,0,0,293.15,5000
"The supply shuttle",0.01,0.01,0,0,293.15,80000
"The Escape Pod One",21.8366,82.1472,0,0,293.15,65000
"Street",21.8366,82.1472,0,0,293.15,2500
"Sewers",21.8366,82.1472,0,0,293.15,2500
