"The Central Primary Hallway",21.8366,82.1472,0,0,293.15,2500
"The Quartermasters",21.8366,82.1472,0,0,293.15,15000
"Medical Research",21.8366,82.1472,0,0,293.15,5000
"Engineering",21.8366,82.1472,0,0,293.15,2500
"The Security Lobby",21.5574,81.0979,0.000313771,0,293.159,12500
"The Central Primary Hallway",21.825,82.1051,0.000375869,0,293.151,47500
"Engineering",21.7773,81.9245,0.000185806,0,293.207,67500
"The Cafeteria",21.8366,82.1472,0,0,293.15,7500
"Engineering",21.8366,82.1472,0,0,293.15,2500
"The Quartermasters",21.8366,82.1472,0,0,293.15,25000
"The Library",21.7917,81.9842,0.00164014,0,293.281,27500
