"Engineering",21.8366,82.1472,0,0,293.15,102500
"The Engineering Control",21.8366,82.1472,0,0,293.15,2500
"The Library",18.0782,68.0079,0.00032445,0,293.464,152500
"Engineering",21.8366,82.1472,0,0,293.15,2500
"The Escape Pod One",21.8366,82.1472,0,0,293.15,2500
"The Dormitories",21.8366,82.1472,0,0,293.15,15000
"The supply shuttle",21.8364,82.1472,0.000157143,0,293.15,35000
"The Quartermasters",21.8366,82.1472,0,0,293.15,2500
"The Dormitories",21.8366,82.1472,0,0,293.15,127500
"Engineering",21.8366,82.1472,0,0,293.15,2500
"The Centcom",17.3702,65.3424,0,0,293.15,7.4675e+006
"The Security Lobby",21.8366,82.1472,0,0,293.15,7500
"Engineering",21.8366,82.1472,0,0,293.15,2500
"The Dormitories",21.8366,82.1472,0,0,293.15,2500
"The Theatre",20.8227,78.3347,0.000604973,0,293.571,42500
"Engineering",21.8366,82.1472,0,0,293.15,2500
