"The Dormitories",21.8366,82.1472,0,0,293.15,15000
"The Theatre",21.8366,82.1472,0,0,293.15,42500
"The Central Primary Hallway",21.8366,82.1472,0,0,293.15,2500
"The Security Lobby",21.8366,82.1472,0,0,293.15,2500
"The Quartermasters",21.8366,82.1472,0,0,293.15,2500
"The Cafeteria",21.8366,82.1472,0,0,293.15,7500
"The Dormitories",21.8366,82.1472,0,0,293.15,22500
"Medical Research",21.8366,82.1472,0,0,293.15,2500
"The Security Lobby",21.8366,82.1472,0,0,293.15,55000
"The Quartermasters",21.8366,82.1472,0,0,293.15,112500
"Medical Research",21.8366,82.1472,0,0,293.15,5000
"The Quartermasters",21.8366,82.1472,0,0,293.15,2500
"Engineering Construction Storage",21.8366,82.1472,0,0,293.15,12500
"The Kitchen",21.8366,82.1472,0,0,293.15,5000
